increasingly	1.0,0,8.628127696289905e-05,0.0
incredibily	0,1.0,0.0,7.421150278293135e-05
incurred	0,2.0,0.0,0.0001484230055658627
india	1.0,0,8.628127696289905e-05,0.0
indicated	1.0,0,8.628127696289905e-05,0.0
indication	1.0,0,8.628127696289905e-05,0.0
indicator	0,1.0,0.0,7.421150278293135e-05
indices	1.0,0,8.628127696289905e-05,0.0
individual	2.0,2.0,0.0001725625539257981,0.0001484230055658627
individualized	2.0,0,0.0001725625539257981,0.0
individuals	4.0,0,0.0003451251078515962,0.0
industries	0,1.0,0.0,7.421150278293135e-05
industry	1.0,5.0,8.628127696289905e-05,0.00037105751391465676
inferior	0,1.0,0.0,7.421150278293135e-05
influence	1.0,1.0,8.628127696289905e-05,7.421150278293135e-05
info	3.0,5.0,0.0002588438308886972,0.00037105751391465676
inform	1.0,0,8.628127696289905e-05,0.0
information	20.0,35.0,0.001725625539257981,0.0025974025974025974
informative	0,1.0,0.0,7.421150278293135e-05
informed	2.0,2.0,0.0001725625539257981,0.0001484230055658627
infrastructure	0,1.0,0.0,7.421150278293135e-05
initial	4.0,0,0.0003451251078515962,0.0
initializes	0,1.0,0.0,7.421150278293135e-05
initially	2.0,0,0.0001725625539257981,0.0
initiative	2.0,0,0.0001725625539257981,0.0
inject	0,1.0,0.0,7.421150278293135e-05
inlcuding	1.0,0,8.628127696289905e-05,0.0
inlet	4.0,0,0.0003451251078515962,0.0
innovation	4.0,0,0.0003451251078515962,0.0
innovative	2.0,0,0.0001725625539257981,0.0
innovatus	1.0,0,8.628127696289905e-05,0.0
input	5.0,1.0,0.0004314063848144953,7.421150278293135e-05
inputs	1.0,0,8.628127696289905e-05,0.0
insane	0,1.0,0.0,7.421150278293135e-05
inseminate	0,1.0,0.0,7.421150278293135e-05
inside	0,2.0,0.0,0.0001484230055658627
insider	0,1.0,0.0,7.421150278293135e-05
insomnia	0,1.0,0.0,7.421150278293135e-05
inspection	0,1.0,0.0,7.421150278293135e-05
instantly	0,2.0,0.0,0.0001484230055658627
instead	0,3.0,0.0,0.00022263450834879406
institutions	0,1.0,0.0,7.421150278293135e-05
instruct	0,1.0,0.0,7.421150278293135e-05
instructed	0,2.0,0.0,0.0001484230055658627
instructions	0,2.0,0.0,0.0001484230055658627
instructs	0,1.0,0.0,7.421150278293135e-05
instrument	0,1.0,0.0,7.421150278293135e-05
instruments	0,1.0,0.0,7.421150278293135e-05
insufficient	0,1.0,0.0,7.421150278293135e-05
insults	0,1.0,0.0,7.421150278293135e-05
insurance	0,5.0,0.0,0.00037105751391465676
insure	5.0,0,0.0004314063848144953,0.0
integrated	1.0,1.0,8.628127696289905e-05,7.421150278293135e-05
intelligence	0,1.0,0.0,7.421150278293135e-05
intelt	0,1.0,0.0,7.421150278293135e-05
intend	2.0,0,0.0001725625539257981,0.0
intended	1.0,0,8.628127696289905e-05,0.0
intends	1.0,0,8.628127696289905e-05,0.0
intense	1.0,0,8.628127696289905e-05,0.0
intercreditor	1.0,0,8.628127696289905e-05,0.0
interest	2.0,7.0,0.0001725625539257981,0.0005194805194805195
interested	1.0,7.0,8.628127696289905e-05,0.0005194805194805195
interesting	0,1.0,0.0,7.421150278293135e-05
interests	0,5.0,0.0,0.00037105751391465676
interfering	0,1.0,0.0,7.421150278293135e-05
internal	6.0,1.0,0.0005176876617773944,7.421150278293135e-05
internally	2.0,0,0.0001725625539257981,0.0
international	1.0,2.0,8.628127696289905e-05,0.0001484230055658627
interne	0,1.0,0.0,7.421150278293135e-05
internet	0,12.0,0.0,0.0008905380333951762
interrupted	0,1.0,0.0,7.421150278293135e-05
interstate	1.0,0,8.628127696289905e-05,0.0
intervened	0,2.0,0.0,0.0001484230055658627
intl	2.0,0,0.0001725625539257981,0.0
into	10.0,21.0,0.0008628127696289905,0.0015584415584415584
intra	1.0,0,8.628127696289905e-05,0.0
intranet	3.0,0,0.0002588438308886972,0.0
introduced	3.0,0,0.0002588438308886972,0.0
introducing	0,1.0,0.0,7.421150278293135e-05
invest	0,2.0,0.0,0.0001484230055658627
investment	4.0,6.0,0.0003451251078515962,0.0004452690166975881
investor	1.0,0,8.628127696289905e-05,0.0
investors	0,1.0,0.0,7.421150278293135e-05
invite	1.0,1.0,8.628127696289905e-05,7.421150278293135e-05
invoices	1.0,0,8.628127696289905e-05,0.0
involuntary	3.0,0,0.0002588438308886972,0.0
involved	2.0,4.0,0.0001725625539257981,0.0002968460111317254
involving	2.0,0,0.0001725625539257981,0.0
invovled	2.0,0,0.0001725625539257981,0.0
ion	0,1.0,0.0,7.421150278293135e-05
iowa	0,1.0,0.0,7.421150278293135e-05
ipos	0,1.0,0.0,7.421150278293135e-05
ipp	1.0,0,8.628127696289905e-05,0.0
ipps	5.0,0,0.0004314063848144953,0.0
iron	0,1.0,0.0,7.421150278293135e-05
is	86.0,86.0,0.007420189818809319,0.006382189239332097
isalso	0,1.0,0.0,7.421150278293135e-05
island	2.0,0,0.0001725625539257981,0.0
isn	0,3.0,0.0,0.00022263450834879406
iso	0,8.0,0.0,0.0005936920222634508
isp	0,7.0,0.0,0.0005194805194805195
isps	0,2.0,0.0,0.0001484230055658627
issler	5.0,0,0.0004314063848144953,0.0
issue	4.0,13.0,0.0003451251078515962,0.0009647495361781077
issued	1.0,1.0,8.628127696289905e-05,7.421150278293135e-05
issues	18.0,1.0,0.0015530629853321828,7.421150278293135e-05
it	30.0,119.0,0.0025884383088869713,0.008831168831168832
iteam	0,1.0,0.0,7.421150278293135e-05
item	0,3.0,0.0,0.00022263450834879406
items	2.0,10.0,0.0001725625539257981,0.0007421150278293135
its	8.0,15.0,0.0006902502157031924,0.0011131725417439704
itself	1.0,2.0,8.628127696289905e-05,0.0001484230055658627
ium	0,1.0,0.0,7.421150278293135e-05
ivan	0,1.0,0.0,7.421150278293135e-05
ivernia	0,2.0,0.0,0.0001484230055658627
j	21.0,1.0,0.00181190681622088,7.421150278293135e-05
ja	1.0,0,8.628127696289905e-05,0.0
jackie	1.0,0,8.628127696289905e-05,0.0
jan	4.0,0,0.0003451251078515962,0.0
jana	0,3.0,0.0,0.00022263450834879406
jane	1.0,0,8.628127696289905e-05,0.0
janet	1.0,0,8.628127696289905e-05,0.0
janice	1.0,0,8.628127696289905e-05,0.0
janie	1.0,0,8.628127696289905e-05,0.0
january	2.0,0,0.0001725625539257981,0.0
japan	3.0,0,0.0002588438308886972,0.0
jason	5.0,0,0.0004314063848144953,0.0
jauregui	1.0,0,8.628127696289905e-05,0.0
jeff	1.0,0,8.628127696289905e-05,0.0
jersey	1.0,0,8.628127696289905e-05,0.0
jim	1.0,2.0,8.628127696289905e-05,0.0001484230055658627
jimmy	0,2.0,0.0,0.0001484230055658627
jirapliegao	0,1.0,0.0,7.421150278293135e-05
jlopes	1.0,0,8.628127696289905e-05,0.0
jm	0,4.0,0.0,0.0002968460111317254
jnexon	1.0,0,8.628127696289905e-05,0.0
jo	0,1.0,0.0,7.421150278293135e-05
joao	2.0,0,0.0001725625539257981,0.0
job	3.0,0,0.0002588438308886972,0.0
joe	1.0,0,8.628127696289905e-05,0.0
joel	0,6.0,0.0,0.0004452690166975881
johannesburg	0,2.0,0.0,0.0001484230055658627
john	16.0,0,0.0013805004314063848,0.0
johnny	0,2.0,0.0,0.0001484230055658627
johnston	2.0,0,0.0001725625539257981,0.0
join	5.0,4.0,0.0004314063848144953,0.0002968460111317254
joinder	1.0,0,8.628127696289905e-05,0.0
joined	2.0,0,0.0001725625539257981,0.0
joining	3.0,0,0.0002588438308886972,0.0
jon	1.0,0,8.628127696289905e-05,0.0
jonathon	0,1.0,0.0,7.421150278293135e-05
jones	3.0,0,0.0002588438308886972,0.0
jonesg	1.0,0,8.628127696289905e-05,0.0
jose	1.0,0,8.628127696289905e-05,0.0
joseph	5.0,2.0,0.0004314063848144953,0.0001484230055658627
josey	3.0,0,0.0002588438308886972,0.0
journeys	0,1.0,0.0,7.421150278293135e-05
joyce	1.0,0,8.628127696289905e-05,0.0
jpxdltmuk	0,1.0,0.0,7.421150278293135e-05
jshorter	1.0,0,8.628127696289905e-05,0.0
jsp	0,2.0,0.0,0.0001484230055658627
jturco	0,1.0,0.0,7.421150278293135e-05
jubilar	0,1.0,0.0,7.421150278293135e-05
judgments	0,1.0,0.0,7.421150278293135e-05
julie	5.0,0,0.0004314063848144953,0.0
july	1.0,0,8.628127696289905e-05,0.0
june	7.0,4.0,0.0006039689387402934,0.0002968460111317254
junk	0,2.0,0.0,0.0001484230055658627
just	7.0,28.0,0.0006039689387402934,0.002077922077922078
justperform	0,1.0,0.0,7.421150278293135e-05
jvbe	0,1.0,0.0,7.421150278293135e-05
k	0,3.0,0.0,0.00022263450834879406
kainantu	0,2.0,0.0,0.0001484230055658627
kaminski	11.0,0,0.0009490940465918896,0.0
kaolin	0,1.0,0.0,7.421150278293135e-05
katamail	0,1.0,0.0,7.421150278293135e-05
kathryn	3.0,0,0.0002588438308886972,0.0
kay	2.0,0,0.0001725625539257981,0.0
kcs	1.0,0,8.628127696289905e-05,0.0
keeley	5.0,0,0.0004314063848144953,0.0
keep	6.0,10.0,0.0005176876617773944,0.0007421150278293135
keeping	0,3.0,0.0,0.00022263450834879406
kelly	1.0,0,8.628127696289905e-05,0.0
kenny	1.0,0,8.628127696289905e-05,0.0
kept	0,2.0,0.0,0.0001484230055658627
kerb	0,1.0,0.0,7.421150278293135e-05
kevin	47.0,0,0.0040552200172562555,0.0
key	7.0,0,0.0006039689387402934,0.0
keyboard	0,2.0,0.0,0.0001484230055658627
keys	1.0,0,8.628127696289905e-05,0.0
keywordcount	0,1.0,0.0,7.421150278293135e-05
kfbtyra	0,1.0,0.0,7.421150278293135e-05
khanna	1.0,0,8.628127696289905e-05,0.0
kick	1.0,0,8.628127696289905e-05,0.0
kickoff	2.0,0,0.0001725625539257981,0.0
kid	0,1.0,0.0,7.421150278293135e-05
killed	0,2.0,0.0,0.0001484230055658627
killer	0,1.0,0.0,7.421150278293135e-05
killings	0,2.0,0.0,0.0001484230055658627
kim	3.0,0,0.0002588438308886972,0.0
kimberley	0,3.0,0.0,0.00022263450834879406
kimberly	4.0,0,0.0003451251078515962,0.0
kind	2.0,3.0,0.0001725625539257981,0.00022263450834879406
kinda	1.0,0,8.628127696289905e-05,0.0
kindall	4.0,0,0.0003451251078515962,0.0
kindly	0,1.0,0.0,7.421150278293135e-05
kinds	0,2.0,0.0,0.0001484230055658627
king	5.0,0,0.0004314063848144953,0.0
kish	1.0,0,8.628127696289905e-05,0.0
kistler	1.0,0,8.628127696289905e-05,0.0
kitchen	3.0,0,0.0002588438308886972,0.0
knelt	0,1.0,0.0,7.421150278293135e-05
knew	1.0,2.0,8.628127696289905e-05,0.0001484230055658627
knights	1.0,0,8.628127696289905e-05,0.0
knives	0,1.0,0.0,7.421150278293135e-05
know	19.0,18.0,0.001639344262295082,0.0013358070500927644
knowledge	4.0,0,0.0003451251078515962,0.0
knowlton	1.0,0,8.628127696289905e-05,0.0
known	0,2.0,0.0,0.0001484230055658627
knows	0,2.0,0.0,0.0001484230055658627
knudsen	1.0,0,8.628127696289905e-05,0.0
kollaros	1.0,0,8.628127696289905e-05,0.0
korea	0,1.0,0.0,7.421150278293135e-05
koromah	0,2.0,0.0,0.0001484230055658627
krgp	2.0,0,0.0001725625539257981,0.0
kri	1.0,0,8.628127696289905e-05,0.0
krill	1.0,0,8.628127696289905e-05,0.0
krishna	1.0,0,8.628127696289905e-05,0.0
krishnarao	5.0,0,0.0004314063848144953,0.0
kristin	2.0,0,0.0001725625539257981,0.0
kwh	1.0,0,8.628127696289905e-05,0.0
kyle	1.0,0,8.628127696289905e-05,0.0
l	9.0,1.0,0.0007765314926660914,7.421150278293135e-05
label	2.0,0,0.0001725625539257981,0.0
labor	1.0,0,8.628127696289905e-05,0.0
laborious	0,1.0,0.0,7.421150278293135e-05
lacrecia	1.0,0,8.628127696289905e-05,0.0
lagars	0,1.0,0.0,7.421150278293135e-05
lagrasta	1.0,0,8.628127696289905e-05,0.0
lamb	1.0,0,8.628127696289905e-05,0.0
lamproite	0,2.0,0.0,0.0001484230055658627
lamps	0,1.0,0.0,7.421150278293135e-05
land	0,1.0,0.0,7.421150278293135e-05
language	0,3.0,0.0,0.00022263450834879406
lanterns	0,1.0,0.0,7.421150278293135e-05
large	0,7.0,0.0,0.0005194805194805195
larger	2.0,0,0.0001725625539257981,0.0
largest	0,2.0,0.0,0.0001484230055658627
larry	1.0,0,8.628127696289905e-05,0.0
last	9.0,5.0,0.0007765314926660914,0.00037105751391465676
lasts	0,1.0,0.0,7.421150278293135e-05
late	3.0,2.0,0.0002588438308886972,0.0001484230055658627
later	6.0,3.0,0.0005176876617773944,0.00022263450834879406
latin	1.0,0,8.628127696289905e-05,0.0
laughed	0,1.0,0.0,7.421150278293135e-05
launch	0,2.0,0.0,0.0001484230055658627
lauri	4.0,0,0.0003451251078515962,0.0
lavorato	4.0,0,0.0003451251078515962,0.0
law	3.0,2.0,0.0002588438308886972,0.0001484230055658627
lawn	1.0,2.0,8.628127696289905e-05,0.0001484230055658627
layout	0,3.0,0.0,0.00022263450834879406
layouts	0,1.0,0.0,7.421150278293135e-05
lcd	0,1.0,0.0,7.421150278293135e-05
lead	4.0,5.0,0.0003451251078515962,0.00037105751391465676
leaders	1.0,0,8.628127696289905e-05,0.0
leadership	12.0,0,0.0010353753235547887,0.0
leads	0,5.0,0.0,0.00037105751391465676
leap	0,1.0,0.0,7.421150278293135e-05
learn	3.0,1.0,0.0002588438308886972,7.421150278293135e-05
learned	0,2.0,0.0,0.0001484230055658627
learning	2.0,1.0,0.0001725625539257981,7.421150278293135e-05
learns	2.0,0,0.0001725625539257981,0.0
lease	0,1.0,0.0,7.421150278293135e-05
least	3.0,7.0,0.0002588438308886972,0.0005194805194805195
leave	3.0,1.0,0.0002588438308886972,7.421150278293135e-05
leaving	0,1.0,0.0,7.421150278293135e-05
lee	1.0,0,8.628127696289905e-05,0.0
leederville	0,1.0,0.0,7.421150278293135e-05
left	4.0,0,0.0003451251078515962,0.0
legal	1.0,0,8.628127696289905e-05,0.0
legislature	6.0,0,0.0005176876617773944,0.0
legs	0,1.0,0.0,7.421150278293135e-05
lemelman	0,1.0,0.0,7.421150278293135e-05
length	0,1.0,0.0,7.421150278293135e-05
lengthen	0,1.0,0.0,7.421150278293135e-05
leone	0,4.0,0.0,0.0002968460111317254
less	6.0,6.0,0.0005176876617773944,0.0004452690166975881
lesson	0,2.0,0.0,0.0001484230055658627
let	16.0,12.0,0.0013805004314063848,0.0008905380333951762
lets	0,1.0,0.0,7.421150278293135e-05
letter	0,27.0,0.0,0.0020037105751391465
letters	0,11.0,0.0,0.0008163265306122449
level	2.0,2.0,0.0001725625539257981,0.0001484230055658627
levels	0,2.0,0.0,0.0001484230055658627
leverage	1.0,0,8.628127696289905e-05,0.0
liar	0,2.0,0.0,0.0001484230055658627
licence	0,1.0,0.0,7.421150278293135e-05
licensing	0,1.0,0.0,7.421150278293135e-05
life	1.0,10.0,8.628127696289905e-05,0.0007421150278293135
lift	1.0,0,8.628127696289905e-05,0.0
lifted	0,1.0,0.0,7.421150278293135e-05
lifts	0,1.0,0.0,7.421150278293135e-05
like	14.0,34.0,0.0012079378774805867,0.002523191094619666
liked	0,1.0,0.0,7.421150278293135e-05
likely	7.0,0,0.0006039689387402934,0.0
likes	0,1.0,0.0,7.421150278293135e-05
lilly	1.0,0,8.628127696289905e-05,0.0
limitations	1.0,0,8.628127696289905e-05,0.0
limited	4.0,8.0,0.0003451251078515962,0.0005936920222634508
lin	6.0,0,0.0005176876617773944,0.0
linda	5.0,0,0.0004314063848144953,0.0
lindiwe	0,2.0,0.0,0.0001484230055658627
line	5.0,12.0,0.0004314063848144953,0.0008905380333951762
lines	0,1.0,0.0,7.421150278293135e-05
lingerie	0,1.0,0.0,7.421150278293135e-05
link	1.0,5.0,8.628127696289905e-05,0.00037105751391465676
linkpaks	0,4.0,0.0,0.0002968460111317254
links	0,22.0,0.0,0.0016326530612244899
linktocash	0,1.0,0.0,7.421150278293135e-05
lips	0,1.0,0.0,7.421150278293135e-05
liquid	0,1.0,0.0,7.421150278293135e-05
liquids	1.0,0,8.628127696289905e-05,0.0
lisa	1.0,1.0,8.628127696289905e-05,7.421150278293135e-05
list	3.0,14.0,0.0002588438308886972,0.001038961038961039
listed	4.0,3.0,0.0003451251078515962,0.00022263450834879406
listen	1.0,0,8.628127696289905e-05,0.0
listened	1.0,0,8.628127696289905e-05,0.0
listinfo	0,2.0,0.0,0.0001484230055658627
lists	0,2.0,0.0,0.0001484230055658627
lit	0,1.0,0.0,7.421150278293135e-05
literally	0,1.0,0.0,7.421150278293135e-05
literature	1.0,0,8.628127696289905e-05,0.0
litteneker	1.0,0,8.628127696289905e-05,0.0
litterbug	0,1.0,0.0,7.421150278293135e-05
little	1.0,7.0,8.628127696289905e-05,0.0005194805194805195
live	1.0,0,8.628127696289905e-05,0.0
living	0,3.0,0.0,0.00022263450834879406
liz	1.0,0,8.628127696289905e-05,0.0
ll	1.0,16.0,8.628127696289905e-05,0.0011873840445269016
llc	1.0,0,8.628127696289905e-05,0.0
llittle	1.0,0,8.628127696289905e-05,0.0
loads	0,1.0,0.0,7.421150278293135e-05
lobby	1.0,0,8.628127696289905e-05,0.0
local	5.0,1.0,0.0004314063848144953,7.421150278293135e-05
locally	0,2.0,0.0,0.0001484230055658627
locals	0,1.0,0.0,7.421150278293135e-05
located	3.0,1.0,0.0002588438308886972,7.421150278293135e-05
location	8.0,0,0.0006902502157031924,0.0
lock	2.0,0,0.0001725625539257981,0.0
locomotive	0,1.0,0.0,7.421150278293135e-05
loczk	0,1.0,0.0,7.421150278293135e-05
loft	0,1.0,0.0,7.421150278293135e-05
lollipops	0,1.0,0.0,7.421150278293135e-05
london	3.0,1.0,0.0002588438308886972,7.421150278293135e-05
long	5.0,8.0,0.0004314063848144953,0.0005936920222634508
longer	0,2.0,0.0,0.0001484230055658627
look	3.0,9.0,0.0002588438308886972,0.0006679035250463822
looking	0,4.0,0.0,0.0002968460111317254
looks	1.0,4.0,8.628127696289905e-05,0.0002968460111317254
loosening	1.0,0,8.628127696289905e-05,0.0
lose	0,2.0,0.0,0.0001484230055658627
losing	0,2.0,0.0,0.0001484230055658627
loss	0,1.0,0.0,7.421150278293135e-05
lot	5.0,4.0,0.0004314063848144953,0.0002968460111317254
lots	1.0,1.0,8.628127696289905e-05,7.421150278293135e-05
louise	7.0,0,0.0006039689387402934,0.0
lounsbury	0,1.0,0.0,7.421150278293135e-05
love	1.0,1.0,8.628127696289905e-05,7.421150278293135e-05
low	2.0,6.0,0.0001725625539257981,0.0004452690166975881
lower	0,1.0,0.0,7.421150278293135e-05
lowest	0,1.0,0.0,7.421150278293135e-05
loyal	0,2.0,0.0,0.0001484230055658627
lsc	0,1.0,0.0,7.421150278293135e-05
lst	2.0,0,0.0001725625539257981,0.0
lu	5.0,0,0.0004314063848144953,0.0
luck	2.0,0,0.0001725625539257981,0.0
lucky	0,1.0,0.0,7.421150278293135e-05
lunch	2.0,0,0.0001725625539257981,0.0
luo	0,1.0,0.0,7.421150278293135e-05
luong	1.0,0,8.628127696289905e-05,0.0
lx	1.0,0,8.628127696289905e-05,0.0
lycopodium	0,1.0,0.0,7.421150278293135e-05
lyn	7.0,0,0.0006039689387402934,0.0
lynch	1.0,0,8.628127696289905e-05,0.0
lynda	1.0,0,8.628127696289905e-05,0.0
m	10.0,14.0,0.0008628127696289905,0.001038961038961039
ma	0,1.0,0.0,7.421150278293135e-05
machine	0,1.0,0.0,7.421150278293135e-05
mackey	1.0,0,8.628127696289905e-05,0.0
macquarie	0,2.0,0.0,0.0001484230055658627
macromedia	0,6.0,0.0,0.0004452690166975881
made	6.0,5.0,0.0005176876617773944,0.00037105751391465676
magellan	0,1.0,0.0,7.421150278293135e-05
magnesium	0,1.0,0.0,7.421150278293135e-05
maidens	0,1.0,0.0,7.421150278293135e-05
mail	9.0,17.0,0.0007765314926660914,0.001261595547309833
mailing	0,3.0,0.0,0.00022263450834879406
mailman	0,2.0,0.0,0.0001484230055658627
mailto	0,5.0,0.0,0.00037105751391465676
main	0,1.0,0.0,7.421150278293135e-05
maine	1.0,0,8.628127696289905e-05,0.0
maintain	2.0,0,0.0001725625539257981,0.0
major	0,3.0,0.0,0.00022263450834879406
make	6.0,24.0,0.0005176876617773944,0.0017810760667903525
makecashonline	0,1.0,0.0,7.421150278293135e-05
makes	0,4.0,0.0,0.0002968460111317254
making	3.0,11.0,0.0002588438308886972,0.0008163265306122449
male	0,3.0,0.0,0.00022263450834879406
malina	4.0,0,0.0003451251078515962,0.0
man	1.0,3.0,8.628127696289905e-05,0.00022263450834879406
manage	2.0,1.0,0.0001725625539257981,7.421150278293135e-05
managed	2.0,4.0,0.0001725625539257981,0.0002968460111317254
management	40.0,0,0.003451251078515962,0.0
manager	7.0,0,0.0006039689387402934,0.0
managerial	2.0,0,0.0001725625539257981,0.0
managers	1.0,0,8.628127696289905e-05,0.0
manages	2.0,0,0.0001725625539257981,0.0
managing	0,1.0,0.0,7.421150278293135e-05
managment	4.0,0,0.0003451251078515962,0.0
mandated	0,1.0,0.0,7.421150278293135e-05
manganese	0,1.0,0.0,7.421150278293135e-05
manual	0,2.0,0.0,0.0001484230055658627
manufacturers	0,1.0,0.0,7.421150278293135e-05
many	3.0,13.0,0.0002588438308886972,0.0009647495361781077
mark	5.0,1.0,0.0004314063848144953,7.421150278293135e-05
market	9.0,3.0,0.0007765314926660914,0.00022263450834879406
marketers	0,1.0,0.0,7.421150278293135e-05
marketing	6.0,8.0,0.0005176876617773944,0.0005936920222634508
markets	5.0,0,0.0004314063848144953,0.0
marla	1.0,0,8.628127696289905e-05,0.0
martin	6.0,0,0.0005176876617773944,0.0
martina	4.0,0,0.0003451251078515962,0.0
martinez	1.0,0,8.628127696289905e-05,0.0
mary	7.0,0,0.0006039689387402934,0.0
maryam	1.0,0,8.628127696289905e-05,0.0
mass	0,2.0,0.0,0.0001484230055658627
massey	1.0,0,8.628127696289905e-05,0.0
masson	5.0,0,0.0004314063848144953,0.0
master	0,2.0,0.0,0.0001484230055658627
match	1.0,1.0,8.628127696289905e-05,7.421150278293135e-05
matches	0,2.0,0.0,0.0001484230055658627
material	0,1.0,0.0,7.421150278293135e-05
materials	2.0,0,0.0001725625539257981,0.0
matt	1.0,0,8.628127696289905e-05,0.0
matter	2.0,2.0,0.0001725625539257981,0.0001484230055658627
maureen	5.0,0,0.0004314063848144953,0.0
may	9.0,10.0,0.0007765314926660914,0.0007421150278293135
maybe	2.0,2.0,0.0001725625539257981,0.0001484230055658627
mayerbrown	1.0,0,8.628127696289905e-05,0.0
mayes	1.0,0,8.628127696289905e-05,0.0
mb	0,1.0,0.0,7.421150278293135e-05
mc	0,1.0,0.0,7.421150278293135e-05
mcbeal	1.0,0,8.628127696289905e-05,0.0
mcclankg	1.0,0,8.628127696289905e-05,0.0
mccullough	1.0,0,8.628127696289905e-05,0.0
mcf	1.0,0,8.628127696289905e-05,0.0
mclafferty	1.0,0,8.628127696289905e-05,0.0
mclarney	1.0,0,8.628127696289905e-05,0.0
mclean	1.0,0,8.628127696289905e-05,0.0
mcmullen	2.0,0,0.0001725625539257981,0.0
mcosta	1.0,0,8.628127696289905e-05,0.0
mcsherry	1.0,0,8.628127696289905e-05,0.0
me	27.0,23.0,0.0023295944779982746,0.001706864564007421
mean	0,1.0,0.0,7.421150278293135e-05
means	2.0,3.0,0.0001725625539257981,0.00022263450834879406
meant	1.0,0,8.628127696289905e-05,0.0
meanwhile	0,2.0,0.0,0.0001484230055658627
measure	0,1.0,0.0,7.421150278293135e-05
measuring	2.0,0,0.0001725625539257981,0.0
mechanism	1.0,0,8.628127696289905e-05,0.0
media	0,1.0,0.0,7.421150278293135e-05
medical	0,1.0,0.0,7.421150278293135e-05
medication	0,1.0,0.0,7.421150278293135e-05
medications	0,1.0,0.0,7.421150278293135e-05
mediums	0,1.0,0.0,7.421150278293135e-05
meet	4.0,2.0,0.0003451251078515962,0.0001484230055658627
meeting	17.0,0,0.001466781708369284,0.0
meetings	4.0,1.0,0.0003451251078515962,7.421150278293135e-05
melissa	2.0,0,0.0001725625539257981,0.0
melodick	1.0,0,8.628127696289905e-05,0.0
member	0,15.0,0.0,0.0011131725417439704
members	4.0,5.0,0.0003451251078515962,0.00037105751391465676
membership	0,13.0,0.0,0.0009647495361781077
memo	4.0,0,0.0003451251078515962,0.0
