s	50.0,66.0,0.0031584814516628476,0.0037156166814551906	spam	0.0037156166814551906	
free	5.0,65.0,0.0003715860531368056,0.003660159716060337	spam	0.003660159716060337	
am	58.0,14.0,0.0036539295225119215,0.0008318544809228039	ham	0.0036539295225119215	
as	54.0,39.0,0.0034062054870873846,0.0022182786157941437	ham	0.0034062054870873846	
by	52.0,57.0,0.003282343469375116,0.0032165039929015083	ham	0.003282343469375116	
from	51.0,58.0,0.0032204124605189816,0.003271960958296362	spam	0.003271960958296362	
not	31.0,56.0,0.0019817922833962965,0.0031610470275066547	spam	0.0031610470275066547	
if	32.0,55.0,0.002043723292252431,0.003105590062111801	spam	0.003105590062111801	
all	32.0,54.0,0.002043723292252431,0.003050133096716948	spam	0.003050133096716948	
kevin	47.0,0,0.0029726884250944447,5.5456965394853596e-05	ham	0.0029726884250944447	
my	37.0,49.0,0.0023533783365331023,0.0027728482697426796	spam	0.0027728482697426796	
can	30.0,49.0,0.0019198612745401622,0.0027728482697426796	spam	0.0027728482697426796	
t	10.0,47.0,0.0006812410974174769,0.0026619343389529724	spam	0.0026619343389529724	
they	11.0,47.0,0.0007431721062736112,0.0026619343389529724	spam	0.0026619343389529724	
please	41.0,20.0,0.0026011023719576393,0.0011645962732919255	ham	0.0026011023719576393	
one	6.0,45.0,0.0004335170619929399,0.002551020408163265	spam	0.002551020408163265	
them	7.0,45.0,0.0004954480708490741,0.002551020408163265	spam	0.002551020408163265	
management	40.0,0,0.002539171363101505,5.5456965394853596e-05	ham	0.002539171363101505	
new	39.0,19.0,0.002477240354245371,0.0011091393078970719	ham	0.002477240354245371	
moore	39.0,0,0.002477240354245371,5.5456965394853596e-05	ham	0.002477240354245371	
http	3.0,42.0,0.00024772403542453706,0.0023846495119787046	spam	0.0023846495119787046	
energy	37.0,2.0,0.0023533783365331023,0.00016637089618456077	ham	0.0023533783365331023	
cc	37.0,0,0.0023533783365331023,5.5456965394853596e-05	ham	0.0023533783365331023	
an	20.0,41.0,0.0013005511859788196,0.002329192546583851	spam	0.002329192546583851	
sales	2.0,41.0,0.0001857930265684028,0.002329192546583851	spam	0.002329192546583851	
subject	36.0,10.0,0.002291447327676968,0.0006100266193433896	ham	0.002291447327676968	
gas	36.0,0,0.002291447327676968,5.5456965394853596e-05	ham	0.002291447327676968	
was	19.0,40.0,0.0012386201771226854,0.0022737355811889974	spam	0.0022737355811889974	
here	10.0,40.0,0.0006812410974174769,0.0022737355811889974	spam	0.0022737355811889974	
need	35.0,14.0,0.0022295163188208334,0.0008318544809228039	ham	0.0022295163188208334	
some	35.0,25.0,0.0022295163188208334,0.0014418811002661935	ham	0.0022295163188208334	
our	24.0,39.0,0.0015482752214033566,0.0022182786157941437	spam	0.0022182786157941437	
global	34.0,1.0,0.0021675853099646994,0.00011091393078970719	ham	0.0021675853099646994	
use	4.0,37.0,0.00030965504428067135,0.0021073646850044364	spam	0.0021073646850044364	
what	18.0,37.0,0.0011766891682665512,0.0021073646850044364	spam	0.0021073646850044364	
thanks	33.0,0,0.002105654301108565,5.5456965394853596e-05	ham	0.002105654301108565	
site	5.0,36.0,0.0003715860531368056,0.002051907719609583	spam	0.002051907719609583	
about	8.0,36.0,0.0005573790797052084,0.002051907719609583	spam	0.002051907719609583	
any	32.0,25.0,0.002043723292252431,0.0014418811002661935	ham	0.002043723292252431	
would	32.0,22.0,0.002043723292252431,0.0012755102040816326	ham	0.002043723292252431	
but	21.0,35.0,0.0013624821948349539,0.001996450754214729	spam	0.001996450754214729	
e	19.0,35.0,0.0012386201771226854,0.001996450754214729	spam	0.001996450754214729	
information	20.0,35.0,0.0013005511859788196,0.001996450754214729	spam	0.001996450754214729	
risk	31.0,3.0,0.0019817922833962965,0.00022182786157941438	ham	0.0019817922833962965	
pm	31.0,3.0,0.0019817922833962965,0.00022182786157941438	ham	0.0019817922833962965	
like	14.0,34.0,0.000928965132842014,0.0019409937888198758	spam	0.0019409937888198758	
out	24.0,34.0,0.0015482752214033566,0.0019409937888198758	spam	0.0019409937888198758	
more	15.0,34.0,0.0009908961416981482,0.0019409937888198758	spam	0.0019409937888198758	
order	6.0,33.0,0.0004335170619929399,0.0018855368234250221	spam	0.0018855368234250221	
us	9.0,33.0,0.0006193100885613427,0.0018855368234250221	spam	0.0018855368234250221	
operations	29.0,0,0.001857930265684028,5.5456965394853596e-05	ham	0.001857930265684028	
service	2.0,32.0,0.0001857930265684028,0.0018300798580301685	spam	0.0018300798580301685	
get	22.0,32.0,0.0014244132036910881,0.0018300798580301685	spam	0.0018300798580301685	
corp	28.0,2.0,0.0017959992568278938,0.00016637089618456077	ham	0.0017959992568278938	
click	1.0,31.0,0.00012386201771226853,0.001774622892635315	spam	0.001774622892635315	
forwarded	27.0,0,0.0017340682479717595,5.5456965394853596e-05	ham	0.0017340682479717595	
me	27.0,23.0,0.0017340682479717595,0.0013309671694764862	ham	0.0017340682479717595	
he	7.0,30.0,0.0004954480708490741,0.0017191659272404614	spam	0.0017191659272404614	
email	5.0,30.0,0.0003715860531368056,0.0017191659272404614	spam	0.0017191659272404614	
trading	26.0,0,0.0016721372391156253,5.5456965394853596e-05	ham	0.0016721372391156253	
has	25.0,24.0,0.0016102062302594908,0.0013864241348713398	ham	0.0016102062302594908	
been	25.0,8.0,0.0016102062302594908,0.0004991126885536823	ham	0.0016102062302594908	
www	1.0,28.0,0.00012386201771226853,0.0016082519964507542	spam	0.0016082519964507542	
so	22.0,28.0,0.0014244132036910881,0.0016082519964507542	spam	0.0016082519964507542	
just	7.0,28.0,0.0004954480708490741,0.0016082519964507542	spam	0.0016082519964507542	
no	11.0,28.0,0.0007431721062736112,0.0016082519964507542	spam	0.0016082519964507542	
product	2.0,28.0,0.0001857930265684028,0.0016082519964507542	spam	0.0016082519964507542	
letter	0,27.0,6.193100885613426e-05,0.0015527950310559005	spam	0.0015527950310559005	
want	3.0,27.0,0.00024772403542453706,0.0015527950310559005	spam	0.0015527950310559005	
also	24.0,21.0,0.0015482752214033566,0.0012200532386867791	ham	0.0015482752214033566	
sites	0,26.0,6.193100885613426e-05,0.001497338065661047	spam	0.001497338065661047	
sally	23.0,0,0.0014863442125472223,5.5456965394853596e-05	ham	0.0014863442125472223	
re	23.0,9.0,0.0014863442125472223,0.0005545696539485359	ham	0.0014863442125472223	
printer	23.0,0,0.0014863442125472223,5.5456965394853596e-05	ham	0.0014863442125472223	
g	23.0,6.0,0.0014863442125472223,0.00038819875776397513	ham	0.0014863442125472223	
full	1.0,25.0,0.00012386201771226853,0.0014418811002661935	spam	0.0014418811002661935	
then	2.0,25.0,0.0001857930265684028,0.0014418811002661935	spam	0.0014418811002661935	
these	22.0,18.0,0.0014244132036910881,0.0010536823425022182	ham	0.0014244132036910881	
over	14.0,24.0,0.000928965132842014,0.0013864241348713398	spam	0.0013864241348713398	
people	4.0,24.0,0.00030965504428067135,0.0013864241348713398	spam	0.0013864241348713398	
make	6.0,24.0,0.0004335170619929399,0.0013864241348713398	spam	0.0013864241348713398	
there	20.0,24.0,0.0013005511859788196,0.0013864241348713398	spam	0.0013864241348713398	
their	12.0,24.0,0.0008051031151297454,0.0013864241348713398	spam	0.0013864241348713398	
how	7.0,24.0,0.0004954480708490741,0.0013864241348713398	spam	0.0013864241348713398	
do	9.0,24.0,0.0006193100885613427,0.0013864241348713398	spam	0.0013864241348713398	
website	0,24.0,6.193100885613426e-05,0.0013864241348713398	spam	0.0013864241348713398	
j	21.0,1.0,0.0013624821948349539,0.00011091393078970719	ham	0.0013624821948349539	
reader	0,23.0,6.193100885613426e-05,0.0013309671694764862	spam	0.0013309671694764862	
work	20.0,6.0,0.0013005511859788196,0.00038819875776397513	ham	0.0013005511859788196	
up	20.0,19.0,0.0013005511859788196,0.0011091393078970719	ham	0.0013005511859788196	
christmas	20.0,0,0.0013005511859788196,5.5456965394853596e-05	ham	0.0013005511859788196	
business	20.0,20.0,0.0013005511859788196,0.0011645962732919255	ham	0.0013005511859788196	
his	8.0,22.0,0.0005573790797052084,0.0012755102040816326	spam	0.0012755102040816326	
money	1,22.0,0.00012386201771226853,0.0012755102040816326	spam	0.0012755102040816326	
see	6.0,22.0,0.0004335170619929399,0.0012755102040816326	spam	0.0012755102040816326	
links	0,22.0,6.193100885613426e-05,0.0012755102040816326	spam	0.0012755102040816326	
newsletter	0,22.0,6.193100885613426e-05,0.0012755102040816326	spam	0.0012755102040816326	
net	2.0,22.0,0.0001857930265684028,0.0012755102040816326	spam	0.0012755102040816326	
today	7.0,22.0,0.0004954480708490741,0.0012755102040816326	spam	0.0012755102040816326	
know	19.0,18.0,0.0012386201771226854,0.0010536823425022182	ham	0.0012386201771226854	
david	19.0,0,0.0012386201771226854,5.5456965394853596e-05	ham	0.0012386201771226854	
first	8.0,21.0,0.0005573790797052084,0.0012200532386867791	spam	0.0012200532386867791	
into	10.0,21.0,0.0006812410974174769,0.0012200532386867791	spam	0.0012200532386867791	
issues	18.0,1.0,0.0011766891682665512,0.00011091393078970719	ham	0.0011766891682665512	
shirley	18.0,0,0.0011766891682665512,5.5456965394853596e-05	ham	0.0011766891682665512	
rate	18.0,5.0,0.0011766891682665512,0.00033274179236912155	ham	0.0011766891682665512	
d	18.0,11.0,0.0011766891682665512,0.0006654835847382431	ham	0.0011766891682665512	
color	18.0,1.0,0.0011766891682665512,0.00011091393078970719	ham	0.0011766891682665512	
group	18.0,1.0,0.0011766891682665512,0.00011091393078970719	ham	0.0011766891682665512	
which	15.0,20.0,0.0009908961416981482,0.0011645962732919255	spam	0.0011645962732919255	
ad	0,20.0,6.193100885613426e-05,0.0011645962732919255	spam	0.0011645962732919255	
don	8.0,20.0,0.0005573790797052084,0.0011645962732919255	spam	0.0011645962732919255	
page	1,20.0,0.00012386201771226853,0.0011645962732919255	spam	0.0011645962732919255	
questions	17.0,15.0,0.0011147581594104167,0.0008873114463176575	ham	0.0011147581594104167	
power	17.0,1.0,0.0011147581594104167,0.00011091393078970719	ham	0.0011147581594104167	
meeting	17.0,0,0.0011147581594104167,5.5456965394853596e-05	ham	0.0011147581594104167	
sap	17.0,0,0.0011147581594104167,5.5456965394853596e-05	ham	0.0011147581594104167	
hours	17.0,9.0,0.0011147581594104167,0.0005545696539485359	ham	0.0011147581594104167	
aeopublishing	0,19.0,6.193100885613426e-05,0.0011091393078970719	spam	0.0011091393078970719	
were	6.0,19.0,0.0004335170619929399,0.0011091393078970719	spam	0.0011091393078970719	
when	10.0,19.0,0.0006812410974174769,0.0011091393078970719	spam	0.0011091393078970719	
offer	2.0,19.0,0.0001857930265684028,0.0011091393078970719	spam	0.0011091393078970719	
now	6.0,19.0,0.0004335170619929399,0.0011091393078970719	spam	0.0011091393078970719	
other	13.0,19.0,0.0008670341239858798,0.0011091393078970719	spam	0.0011091393078970719	
time	13.0,18.0,0.0008670341239858798,0.0010536823425022182	spam	0.0010536823425022182	
address	1.0,18.0,0.00012386201771226853,0.0010536823425022182	spam	0.0010536823425022182	
visit	4.0,18.0,0.00030965504428067135,0.0010536823425022182	spam	0.0010536823425022182	
home	0,18.0,6.193100885613426e-05,0.0010536823425022182	spam	0.0010536823425022182	
commercial	16.0,2.0,0.0010528271505542825,0.00016637089618456077	ham	0.0010528271505542825	
eb	16.0,0,0.0010528271505542825,5.5456965394853596e-05	ham	0.0010528271505542825	
account	16.0,13.0,0.0010528271505542825,0.0007763975155279503	ham	0.0010528271505542825	
team	16.0,0,0.0010528271505542825,5.5456965394853596e-05	ham	0.0010528271505542825	
john	16.0,0,0.0010528271505542825,5.5456965394853596e-05	ham	0.0010528271505542825	
state	16.0,4.0,0.0010528271505542825,0.00027728482697426796	ham	0.0010528271505542825	
let	16.0,12.0,0.0010528271505542825,0.0007209405501330967	ham	0.0010528271505542825	
mail	9.0,17.0,0.0006193100885613427,0.0009982253771073646	spam	0.0009982253771073646	
box	0,17.0,6.193100885613426e-05,0.0009982253771073646	spam	0.0009982253771073646	
contact	15.0,9.0,0.0009908961416981482,0.0005545696539485359	ham	0.0009908961416981482	
vince	15.0,0,0.0009908961416981482,5.5456965394853596e-05	ham	0.0009908961416981482	
x	15.0,2.0,0.0009908961416981482,0.00016637089618456077	ham	0.0009908961416981482	
resources	15.0,6.0,0.0009908961416981482,0.00038819875776397513	ham	0.0009908961416981482	
only	9.0,16.0,0.0006193100885613427,0.0009427684117125111	spam	0.0009427684117125111	
immediately	3.0,16.0,0.00024772403542453706,0.0009427684117125111	spam	0.0009427684117125111	
ll	1.0,16.0,0.00012386201771226853,0.0009427684117125111	spam	0.0009427684117125111	
read	0,16.0,6.193100885613426e-05,0.0009427684117125111	spam	0.0009427684117125111	
story	0,16.0,6.193100885613426e-05,0.0009427684117125111	spam	0.0009427684117125111	
week	13.0,16.0,0.0008670341239858798,0.0009427684117125111	spam	0.0009427684117125111	
december	2.0,16.0,0.0001857930265684028,0.0009427684117125111	spam	0.0009427684117125111	
back	5.0,16.0,0.0003715860531368056,0.0009427684117125111	spam	0.0009427684117125111	
utilities	14.0,0,0.000928965132842014,5.5456965394853596e-05	ham	0.000928965132842014	
howard	14.0,0,0.000928965132842014,5.5456965394853596e-05	ham	0.000928965132842014	
experience	14.0,2.0,0.000928965132842014,0.00016637089618456077	ham	0.000928965132842014	
entex	14.0,0,0.000928965132842014,5.5456965394853596e-05	ham	0.000928965132842014	
development	14.0,1.0,0.000928965132842014,0.00011091393078970719	ham	0.000928965132842014	
each	14.0,8.0,0.000928965132842014,0.0004991126885536823	ham	0.000928965132842014	
hr	14.0,0,0.000928965132842014,5.5456965394853596e-05	ham	0.000928965132842014	
very	8.0,15.0,0.0005573790797052084,0.0008873114463176575	spam	0.0008873114463176575	
customer	1.0,15.0,0.00012386201771226853,0.0008873114463176575	spam	0.0008873114463176575	
most	4.0,15.0,0.00030965504428067135,0.0008873114463176575	spam	0.0008873114463176575	
member	0,15.0,6.193100885613426e-05,0.0008873114463176575	spam	0.0008873114463176575	
its	8.0,15.0,0.0005573790797052084,0.0008873114463176575	spam	0.0008873114463176575	
role	13.0,0,0.0008670341239858798,5.5456965394853596e-05	ham	0.0008670341239858798	
meter	13.0,0,0.0008670341239858798,5.5456965394853596e-05	ham	0.0008670341239858798	
she	13.0,1.0,0.0008670341239858798,0.00011091393078970719	ham	0.0008670341239858798	
years	13.0,2.0,0.0008670341239858798,0.00016637089618456077	ham	0.0008670341239858798	
following	13.0,7.0,0.0008670341239858798,0.00044365572315882877	ham	0.0008670341239858798	
b	13.0,3.0,0.0008670341239858798,0.00022182786157941438	ham	0.0008670341239858798	
crenshaw	13.0,0,0.0008670341239858798,5.5456965394853596e-05	ham	0.0008670341239858798	
web	1.0,14.0,0.00012386201771226853,0.0008318544809228039	spam	0.0008318544809228039	
who	7.0,14.0,0.0004954480708490741,0.0008318544809228039	spam	0.0008318544809228039	
online	0,14.0,6.193100885613426e-05,0.0008318544809228039	spam	0.0008318544809228039	
should	8.0,14.0,0.0005573790797052084,0.0008318544809228039	spam	0.0008318544809228039	
m	10.0,14.0,0.0006812410974174769,0.0008318544809228039	spam	0.0008318544809228039	
list	3.0,14.0,0.00024772403542453706,0.0008318544809228039	spam	0.0008318544809228039	
price	9.0,14.0,0.0006193100885613427,0.0008318544809228039	spam	0.0008318544809228039	
message	1.0,14.0,0.00012386201771226853,0.0008318544809228039	spam	0.0008318544809228039	
trade	3.0,14.0,0.00024772403542453706,0.0008318544809228039	spam	0.0008318544809228039	
office	12.0,11.0,0.0008051031151297454,0.0006654835847382431	ham	0.0008051031151297454	
including	12.0,3.0,0.0008051031151297454,0.00022182786157941438	ham	0.0008051031151297454	
two	12.0,9.0,0.0008051031151297454,0.0005545696539485359	ham	0.0008051031151297454	
leadership	12.0,0,0.0008051031151297454,5.5456965394853596e-05	ham	0.0008051031151297454	
within	12.0,8.0,0.0008051031151297454,0.0004991126885536823	ham	0.0008051031151297454	
america	12.0,1.0,0.0008051031151297454,0.00011091393078970719	ham	0.0008051031151297454	
agreement	12.0,2.0,0.0008051031151297454,0.00016637089618456077	ham	0.0008051031151297454	
bankruptcy	12.0,2.0,0.0008051031151297454,0.00016637089618456077	ham	0.0008051031151297454	
going	12.0,11.0,0.0008051031151297454,0.0006654835847382431	ham	0.0008051031151297454	
wholesale	12.0,1.0,0.0008051031151297454,0.00011091393078970719	ham	0.0008051031151297454	
forward	12.0,1.0,0.0008051031151297454,0.00011091393078970719	ham	0.0008051031151297454	
available	12.0,9.0,0.0008051031151297454,0.0005545696539485359	ham	0.0008051031151297454	
gold	0,13.0,6.193100885613426e-05,0.0007763975155279503	spam	0.0007763975155279503	
good	10.0,13.0,0.0006812410974174769,0.0007763975155279503	spam	0.0007763975155279503	
write	0,13.0,6.193100885613426e-05,0.0007763975155279503	spam	0.0007763975155279503	
credit	4.0,13.0,0.00030965504428067135,0.0007763975155279503	spam	0.0007763975155279503	
next	11.0,13.0,0.0007431721062736112,0.0007763975155279503	spam	0.0007763975155279503	
issue	4.0,13.0,0.00030965504428067135,0.0007763975155279503	spam	0.0007763975155279503	
many	3.0,13.0,0.00024772403542453706,0.0007763975155279503	spam	0.0007763975155279503	
membership	0,13.0,6.193100885613426e-05,0.0007763975155279503	spam	0.0007763975155279503	
mind	0,13.0,6.193100885613426e-05,0.0007763975155279503	spam	0.0007763975155279503	
text	2.0,13.0,0.0001857930265684028,0.0007763975155279503	spam	0.0007763975155279503	
much	6.0,13.0,0.0004335170619929399,0.0007763975155279503	spam	0.0007763975155279503	
p	7.0,13.0,0.0004954480708490741,0.0007763975155279503	spam	0.0007763975155279503	
r	2.0,13.0,0.0001857930265684028,0.0007763975155279503	spam	0.0007763975155279503	
right	2.0,13.0,0.0001857930265684028,0.0007763975155279503	spam	0.0007763975155279503	
send	3.0,13.0,0.00024772403542453706,0.0007763975155279503	spam	0.0007763975155279503	
under	11.0,8.0,0.0007431721062736112,0.0004991126885536823	ham	0.0007431721062736112	
monday	11.0,2.0,0.0007431721062736112,0.00016637089618456077	ham	0.0007431721062736112	
than	11.0,10.0,0.0007431721062736112,0.0006100266193433896	ham	0.0007431721062736112	
mike	11.0,0,0.0007431721062736112,5.5456965394853596e-05	ham	0.0007431721062736112	
kaminski	11.0,0,0.0007431721062736112,5.5456965394853596e-05	ham	0.0007431721062736112	
several	11.0,5.0,0.0007431721062736112,0.00033274179236912155	ham	0.0007431721062736112	
human	11.0,2.0,0.0007431721062736112,0.00016637089618456077	ham	0.0007431721062736112	
deal	11.0,3.0,0.0007431721062736112,0.00022182786157941438	ham	0.0007431721062736112	
currently	11.0,4.0,0.0007431721062736112,0.00027728482697426796	ham	0.0007431721062736112	
assets	11.0,1.0,0.0007431721062736112,0.00011091393078970719	ham	0.0007431721062736112	
contracts	11.0,1.0,0.0007431721062736112,0.00011091393078970719	ham	0.0007431721062736112	
year	11.0,10.0,0.0007431721062736112,0.0006100266193433896	ham	0.0007431721062736112	
additional	11.0,0,0.0007431721062736112,5.5456965394853596e-05	ham	0.0007431721062736112	
best	6.0,12.0,0.0004335170619929399,0.0007209405501330967	spam	0.0007209405501330967	
unsubscribe	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
windows	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
adobe	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
after	3.0,12.0,0.00024772403542453706,0.0007209405501330967	spam	0.0007209405501330967	
because	2.0,12.0,0.0001857930265684028,0.0007209405501330967	spam	0.0007209405501330967	
content	1.0,12.0,0.00012386201771226853,0.0007209405501330967	spam	0.0007209405501330967	
copy	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
easy	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
exchange	1.0,12.0,0.00012386201771226853,0.0007209405501330967	spam	0.0007209405501330967	
million	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
line	5.0,12.0,0.0003715860531368056,0.0007209405501330967	spam	0.0007209405501330967	
rossman	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
own	1.0,12.0,0.00012386201771226853,0.0007209405501330967	spam	0.0007209405501330967	
place	5.0,12.0,0.0003715860531368056,0.0007209405501330967	spam	0.0007209405501330967	
internet	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
products	6.0,12.0,0.0004335170619929399,0.0007209405501330967	spam	0.0007209405501330967	
professional	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
phone	2.0,12.0,0.0001857930265684028,0.0007209405501330967	spam	0.0007209405501330967	
tell	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967	
name	7.0,12.0,0.0004954480708490741,0.0007209405501330967	spam	0.0007209405501330967	
person	2.0,12.0,0.0001857930265684028,0.0007209405501330967	spam	0.0007209405501330967	
responsibility	10.0,0,0.0006812410974174769,5.5456965394853596e-05	ham	0.0006812410974174769	
thu	10.0,0,0.0006812410974174769,5.5456965394853596e-05	ham	0.0006812410974174769	
system	10.0,2.0,0.0006812410974174769,0.00016637089618456077	ham	0.0006812410974174769	
transmission	10.0,0,0.0006812410974174769,5.5456965394853596e-05	ham	0.0006812410974174769	
id	10.0,3.0,0.0006812410974174769,0.00022182786157941438	ham	0.0006812410974174769	
ees	10.0,0,0.0006812410974174769,5.5456965394853596e-05	ham	0.0006812410974174769	
until	10.0,4.0,0.0006812410974174769,0.00027728482697426796	ham	0.0006812410974174769	
dynegy	10.0,0,0.0006812410974174769,5.5456965394853596e-05	ham	0.0006812410974174769	
everyone	10.0,6.0,0.0006812410974174769,0.00038819875776397513	ham	0.0006812410974174769	
azurix	10.0,0,0.0006812410974174769,5.5456965394853596e-05	ham	0.0006812410974174769	
update	10.0,1.0,0.0006812410974174769,0.00011091393078970719	ham	0.0006812410974174769	
continue	10.0,4.0,0.0006812410974174769,0.00027728482697426796	ham	0.0006812410974174769	
houston	10.0,0,0.0006812410974174769,5.5456965394853596e-05	ham	0.0006812410974174769	
had	10.0,9.0,0.0006812410974174769,0.0005545696539485359	ham	0.0006812410974174769	
hpl	10.0,0,0.0006812410974174769,5.5456965394853596e-05	ham	0.0006812410974174769	
great	7.0,11.0,0.0004954480708490741,0.0006654835847382431	spam	0.0006654835847382431	
help	4.0,11.0,0.00030965504428067135,0.0006654835847382431	spam	0.0006654835847382431	
before	7.0,11.0,0.0004954480708490741,0.0006654835847382431	spam	0.0006654835847382431	
comwww	0,11.0,6.193100885613426e-05,0.0006654835847382431	spam	0.0006654835847382431	
making	3.0,11.0,0.00024772403542453706,0.0006654835847382431	spam	0.0006654835847382431	
letters	0,11.0,6.193100885613426e-05,0.0006654835847382431	spam	0.0006654835847382431	
senior	9.0,2.0,0.0006193100885613427,0.00016637089618456077	ham	0.0006193100885613427	
may	9.0,10.0,0.0006193100885613427,0.0006100266193433896	ham	0.0006193100885613427	
last	9.0,5.0,0.0006193100885613427,0.00033274179236912155	ham	0.0006193100885613427	
implementation	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
market	9.0,3.0,0.0006193100885613427,0.00022182786157941438	ham	0.0006193100885613427	
inc	9.0,1.0,0.0006193100885613427,0.00011091393078970719	ham	0.0006193100885613427	
l	9.0,1,0.0006193100885613427,0.00011091393078970719	ham	0.0006193100885613427	
roberts	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
report	9.0,2.0,0.0006193100885613427,0.00016637089618456077	ham	0.0006193100885613427	
th	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
since	9.0,1.0,0.0006193100885613427,0.00011091393078970719	ham	0.0006193100885613427	
number	9.0,2.0,0.0006193100885613427,0.00016637089618456077	ham	0.0006193100885613427	
previous	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
critical	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
financial	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
end	9.0,7.0,0.0006193100885613427,0.00044365572315882877	ham	0.0006193100885613427	
ve	9.0,7.0,0.0006193100885613427,0.00044365572315882877	ham	0.0006193100885613427	
day	9.0,8.0,0.0006193100885613427,0.0004991126885536823	ham	0.0006193100885613427	
davis	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
however	9.0,2.0,0.0006193100885613427,0.00016637089618456077	ham	0.0006193100885613427	
feel	9.0,7.0,0.0006193100885613427,0.00044365572315882877	ham	0.0006193100885613427	
volume	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
george	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
well	9.0,7.0,0.0006193100885613427,0.00044365572315882877	ham	0.0006193100885613427	
california	9.0,0,0.0006193100885613427,5.5456965394853596e-05	ham	0.0006193100885613427	
community	1,10.0,0.00012386201771226853,0.0006100266193433896	spam	0.0006100266193433896	
africa	0,10.0,6.193100885613426e-05,0.0006100266193433896	spam	0.0006100266193433896	
using	2.0,10.0,0.0001857930265684028,0.0006100266193433896	spam	0.0006100266193433896	
why	0,10.0,6.193100885613426e-05,0.0006100266193433896	spam	0.0006100266193433896	
