account	16.0,13.0,0.0010528271505542825,0.0007763975155279503	ham	0.0010528271505542825
accounting	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
accounts	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
accurate	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
aches	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
achieve	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
achieved	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
acid	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
acquire	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
acquisition	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
acrobaat	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
acrobat	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
across	5.0,4.0,0.0003715860531368056,0.00027728482697426796	ham	0.0003715860531368056
act	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
action	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
activate	0,4.0,6.193100885613426e-05,0.00027728482697426796	spam	0.00027728482697426796
active	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
activists	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
activities	7.0,0,0.0004954480708490741,5.5456965394853596e-05	ham	0.0004954480708490741
actor	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
actress	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
actual	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
actually	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
ad	0,20.0,6.193100885613426e-05,0.0011645962732919255	spam	0.0011645962732919255
adage	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
adapted	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
add	2.0,6.0,0.0001857930265684028,0.00038819875776397513	spam	0.00038819875776397513
added	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
adding	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
addition	5.0,0,0.0003715860531368056,5.5456965394853596e-05	ham	0.0003715860531368056
additional	11.0,0,0.0007431721062736112,5.5456965394853596e-05	ham	0.0007431721062736112
additionally	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
address	1.0,18.0,0.00012386201771226853,0.0010536823425022182	spam	0.0010536823425022182
addressed	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
addresses	1,2.0,0.00012386201771226853,0.00016637089618456077	spam	0.00016637089618456077
addressing	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
addtional	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
adhesion	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
adm	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
adminder	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
administration	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
admitted	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
admixture	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
adobe	0,12.0,6.193100885613426e-05,0.0007209405501330967	spam	0.0007209405501330967
adobee	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
adr	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
adrianbold	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
ads	0,5.0,6.193100885613426e-05,0.00033274179236912155	spam	0.00033274179236912155
adult	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
adv	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
advance	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
advanced	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
advantage	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
advantages	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
advertise	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
advertised	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
advertisement	0,4.0,6.193100885613426e-05,0.00027728482697426796	spam	0.00027728482697426796
advertisements	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
advertising	0,6.0,6.193100885613426e-05,0.00038819875776397513	spam	0.00038819875776397513
advertisments	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
advice	1.0,1,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
advise	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
advises	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
advocates	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
advs	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
aec	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
aeopublishing	0,19.0,6.193100885613426e-05,0.0011091393078970719	spam	0.0011091393078970719
afeee	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
aff	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
affairs	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
affect	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
affiliate	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
affiliates	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
afirst	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
afraid	1.0,3.0,0.00012386201771226853,0.00022182786157941438	spam	0.00022182786157941438
africa	0,10.0,6.193100885613426e-05,0.0006100266193433896	spam	0.0006100266193433896
after	3.0,12.0,0.00024772403542453706,0.0007209405501330967	spam	0.0007209405501330967
afternoon	3.0,1.0,0.00024772403542453706,0.00011091393078970719	ham	0.00024772403542453706
again	7.0,4.0,0.0004954480708490741,0.00027728482697426796	ham	0.0004954480708490741
against	2.0,1.0,0.0001857930265684028,0.00011091393078970719	ham	0.0001857930265684028
age	0,4.0,6.193100885613426e-05,0.00027728482697426796	spam	0.00027728482697426796
agendas	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
agent	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
aggressive	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
aggressively	2.0,1.0,0.0001857930265684028,0.00011091393078970719	ham	0.0001857930265684028
agonizing	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
agouti	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
agree	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
agreed	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
agreement	12.0,2.0,0.0008051031151297454,0.00016637089618456077	ham	0.0008051031151297454
agreements	3.0,0,0.00024772403542453706,5.5456965394853596e-05	ham	0.00024772403542453706
ahead	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
aid	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
aids	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
air	3.0,3.0,0.00024772403542453706,0.00022182786157941438	ham	0.00024772403542453706
airport	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
airs	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
aka	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
akkabay	0,4.0,6.193100885613426e-05,0.00027728482697426796	spam	0.00027728482697426796
al	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
albuquerque	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
alertness	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
alex	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
alexios	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
alhaji	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
all	32.0,54.0,0.002043723292252431,0.003050133096716948	spam	0.003050133096716948
allay	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
allen	4.0,1.0,0.00030965504428067135,0.00011091393078970719	ham	0.00030965504428067135
alleviates	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
alli	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
allocate	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
allocated	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
allocating	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
allocation	5.0,0,0.0003715860531368056,5.5456965394853596e-05	ham	0.0003715860531368056
allocations	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
allow	4.0,5.0,0.00030965504428067135,0.00033274179236912155	spam	0.00033274179236912155
allows	2.0,1.0,0.0001857930265684028,0.00011091393078970719	ham	0.0001857930265684028
almost	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
alone	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
along	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
alpra	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
already	8.0,3.0,0.0005573790797052084,0.00022182786157941438	ham	0.0005573790797052084
also	24.0,21.0,0.0015482752214033566,0.0012200532386867791	ham	0.0015482752214033566
alternative	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
alternatively	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
although	2.0,1.0,0.0001857930265684028,0.00011091393078970719	ham	0.0001857930265684028
altra	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
alum	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
always	0,6.0,6.193100885613426e-05,0.00038819875776397513	spam	0.00038819875776397513
am	58.0,14.0,0.0036539295225119215,0.0008318544809228039	ham	0.0036539295225119215
amadol	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
amazed	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
amb	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
ambien	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
amended	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
americ	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
america	12.0,1.0,0.0008051031151297454,0.00011091393078970719	ham	0.0008051031151297454
american	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
amex	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
ami	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
amiable	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
amigo	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
amitava	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
among	3.0,3.0,0.00024772403542453706,0.00022182786157941438	ham	0.00024772403542453706
amortize	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
amount	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
amounts	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
amy	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
an	20.0,41.0,0.0013005511859788196,0.002329192546583851	spam	0.002329192546583851
anal	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
analyses	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
analysis	3.0,0,0.00024772403542453706,5.5456965394853596e-05	ham	0.00024772403542453706
analyst	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
analyze	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
and	258.0,277.0,0.016040131293738775,0.0154170363797693	ham	0.016040131293738775
andrea	3.0,0,0.00024772403542453706,5.5456965394853596e-05	ham	0.00024772403542453706
angelova	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
angels	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
angrily	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
anheuser	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
anita	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
annals	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
announcement	1,4.0,0.00012386201771226853,0.00027728482697426796	spam	0.00027728482697426796
announcements	2.0,1.0,0.0001857930265684028,0.00011091393078970719	ham	0.0001857930265684028
annoy	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
annoying	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
annuallouy	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
anonymise	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
anonymizer	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
anonymously	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
another	6.0,7.0,0.0004335170619929399,0.00044365572315882877	spam	0.00044365572315882877
answer	0,5.0,6.193100885613426e-05,0.00033274179236912155	spam	0.00033274179236912155
answered	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
answering	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
answers	0,5.0,6.193100885613426e-05,0.00033274179236912155	spam	0.00033274179236912155
ante	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
anticipate	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
antivirus	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
antoine	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
any	32.0,25.0,0.002043723292252431,0.0014418811002661935	ham	0.002043723292252431
anyare	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
anyhow	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
anyone	2.0,1.0,0.0001857930265684028,0.00011091393078970719	ham	0.0001857930265684028
anything	3.0,7.0,0.00024772403542453706,0.00044365572315882877	spam	0.00044365572315882877
anyway	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
anywhere	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
anz	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
aol	2.0,3.0,0.0001857930265684028,0.00022182786157941438	spam	0.00022182786157941438
apachi	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
apart	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
apoligize	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
apollo	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
apologies	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
apologize	2.0,1.0,0.0001857930265684028,0.00011091393078970719	ham	0.0001857930265684028
apparently	1.0,1,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
appeals	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
appear	4.0,1,0.00030965504428067135,0.00011091393078970719	ham	0.00030965504428067135
appearance	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
appears	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
appetite	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
application	0,4.0,6.193100885613426e-05,0.00027728482697426796	spam	0.00027728482697426796
applied	5.0,0,0.0003715860531368056,5.5456965394853596e-05	ham	0.0003715860531368056
apply	1,3.0,0.00012386201771226853,0.00022182786157941438	spam	0.00022182786157941438
appreciate	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
appreciated	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
appreciation	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
approach	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
appropriate	3.0,0,0.00024772403542453706,5.5456965394853596e-05	ham	0.00024772403542453706
approval	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
approved	1.0,4.0,0.00012386201771226853,0.00027728482697426796	spam	0.00027728482697426796
approximately	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
aqmd	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
aqoj	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
arbitrage	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
architect	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
archive	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
arcy	7.0,0,0.0004954480708490741,5.5456965394853596e-05	ham	0.0004954480708490741
are	55.0,84.0,0.003468136495943519,0.004713842058562555	spam	0.004713842058562555
area	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
areas	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
aren	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
argentine	4.0,0,0.00030965504428067135,5.5456965394853596e-05	ham	0.00030965504428067135
arizona	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
ark	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
arm	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
armstrong	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
around	3.0,1,0.00024772403542453706,0.00011091393078970719	ham	0.00024772403542453706
arrange	2.0,2.0,0.0001857930265684028,0.00016637089618456077	ham	0.0001857930265684028
arranged	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
arrangement	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
arrangements	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
arrest	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
arrival	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
art	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
arthur	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
article	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
articles	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
as	54.0,39.0,0.0034062054870873846,0.0022182786157941437	ham	0.0034062054870873846
ascii	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
ashburton	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
asia	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
aside	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
ask	2.0,6.0,0.0001857930265684028,0.00038819875776397513	spam	0.00038819875776397513
asked	1,1.0,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
asking	5.0,3.0,0.0003715860531368056,0.00022182786157941438	ham	0.0003715860531368056
asks	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
aspermont	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
assault	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
assay	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
assays	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
assembly	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
assemblyman	3.0,0,0.00024772403542453706,5.5456965394853596e-05	ham	0.00024772403542453706
assets	11.0,1.0,0.0007431721062736112,0.00011091393078970719	ham	0.0007431721062736112
assignment	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
assist	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
assistance	2.0,4.0,0.0001857930265684028,0.00027728482697426796	spam	0.00027728482697426796
assistant	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
associate	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
association	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
assortment	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
assume	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
assuming	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
assumption	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
assure	3.0,0,0.00024772403542453706,5.5456965394853596e-05	ham	0.00024772403542453706
asthma	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
at	57.0,66.0,0.0035919985136557875,0.0037156166814551906	spam	0.0037156166814551906
ate	1,2.0,0.00012386201771226853,0.00016637089618456077	spam	0.00016637089618456077
atop	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
atreus	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
attached	6.0,0,0.0004335170619929399,5.5456965394853596e-05	ham	0.0004335170619929399
attatched	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
attempt	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
attend	6.0,1.0,0.0004335170619929399,0.00011091393078970719	ham	0.0004335170619929399
attendance	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
attended	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
attending	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
attention	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
attest	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
attitudinal	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
attl	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
attn	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
attractive	1.0,1,0.00012386201771226853,0.00011091393078970719	ham	0.00012386201771226853
attributable	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
audience	2.0,7.0,0.0001857930265684028,0.00044365572315882877	spam	0.00044365572315882877
audio	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
audit	2.0,0,0.0001857930265684028,5.5456965394853596e-05	ham	0.0001857930265684028
australia	2.0,7.0,0.0001857930265684028,0.00044365572315882877	spam	0.00044365572315882877
australian	0,3.0,6.193100885613426e-05,0.00022182786157941438	spam	0.00022182786157941438
australiasds	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
authenticity	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
author	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
authorities	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
authority	1,0,0.00012386201771226853,5.5456965394853596e-05	ham	0.00012386201771226853
authorized	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
automated	0,2.0,6.193100885613426e-05,0.00016637089618456077	spam	0.00016637089618456077
automatically	1,3.0,0.00012386201771226853,0.00022182786157941438	spam	0.00022182786157941438
automobile	0,1,6.193100885613426e-05,0.00011091393078970719	spam	0.00011091393078970719
